FID,BuildingID,landUseTyp,Area,Fheight,Fnum,Height,Age,LandNum,Cluster,Centre
17619,85503880.0,Residential_1,1718.3612,0.0,0,3.0,1980.0,0,7.0,-1.0
17625,85503902.0,Residential_1,2562.4569,0.0,0,6.0,1970.0,0,2.0,-1.0
17626,85503903.0,Residential_1,1232.8689,0.0,0,8.0,1970.0,0,2.0,-1.0
17628,85503919.0,Residential_1,542.2969,0.0,0,3.0,1975.0,0,1.0,-1.0
17642,85503640.0,Residential_1,7461.9391,0.0,0,6.0,1970.0,0,2.0,-1.0
17649,85503646.0,Residential_1,828.451,0.0,0,3.0,1970.0,0,1.0,-1.0
17651,85503648.0,Residential_1,1001.591,0.0,0,6.0,1970.0,0,2.0,-1.0
17654,85503651.0,Residential_1,1102.9776,0.0,0,3.0,1970.0,0,1.0,-1.0
17661,85503464.0,Residential_1,1153.0061,0.0,0,12.0,1970.0,0,2.0,-1.0
17671,85502916.0,Residential_1,2915.9308,0.0,0,12.0,1970.0,0,2.0,-1.0
17674,85502919.0,Residential_1,1333.2293,0.0,0,3.0,1970.0,0,1.0,-1.0
17678,85502908.0,Residential_1,1146.922,0.0,0,6.0,1970.0,0,2.0,-1.0
17688,85502858.0,Residential_1,5844.8104,0.0,0,8.0,1960.0,0,2.0,-1.0
17744,85455265.0,Residential_1,321.9252,3.0,3,9.0,1970.0,0,2.0,-1.0
17745,85455266.0,Residential_1,302.885,3.0,3,9.0,1970.0,0,2.0,-1.0
17823,85439602.0,Residential_1,334.197,3.0,2,6.0,1960.0,0,2.0,-1.0
17982,85372877.0,Residential_1,325.3475,3.0,1,3.0,1970.0,0,1.0,-1.0
18016,85372916.0,Residential_1,1751.4073,3.0,3,9.0,1970.0,0,2.0,-1.0
18082,85372660.0,Residential_1,396.0145,3.0,2,6.0,1970.0,0,2.0,-1.0
18087,85372665.0,Residential_1,182.4406,3.0,1,3.0,1970.0,0,1.0,-1.0
18409,2137976629.0,Residential_1,93.2599,3.0,1,3.0,1970.0,0,1.0,-1.0
18434,545299544.0,Residential_1,522.101,3.0,1,3.0,1960.0,0,1.0,-1.0
18435,545299545.0,Residential_1,533.8234,3.0,1,3.0,1960.0,0,1.0,-1.0
18504,85423949.0,Residential_1,546.871,3.0,1,3.0,1960.0,0,1.0,-1.0
18539,85424329.0,Residential_1,81.2272,3.0,1,3.0,1970.0,0,1.0,-1.0
18551,85424341.0,Residential_1,380.7004,3.0,1,3.0,1970.0,0,1.0,-1.0
18567,85423762.0,Residential_1,407.1714,3.0,3,9.0,1970.0,0,2.0,-1.0
18704,85423493.0,Residential_1,388.3661,3.0,1,3.0,1970.0,0,1.0,-1.0
19244,85423061.0,Residential_1,593.2254,3.0,2,6.0,1960.0,0,2.0,-1.0
19245,85423062.0,Residential_1,768.4749,3.0,2,6.0,1960.0,0,2.0,-1.0
19305,85422958.0,Residential_1,406.2524,3.0,1,3.0,1970.0,0,1.0,-1.0
19306,85422959.0,Residential_1,195.0052,3.0,1,3.0,1970.0,0,1.0,-1.0
19351,85423127.0,Residential_1,676.7569,3.0,3,9.0,1960.0,0,2.0,-1.0
19352,85423128.0,Residential_1,604.7968,3.0,3,9.0,1960.0,0,2.0,-1.0
19353,85423129.0,Residential_1,676.9025,3.0,3,9.0,1960.0,0,2.0,-1.0
19355,85423131.0,Residential_1,534.6637,3.0,3,9.0,1960.0,0,2.0,-1.0
19386,85422516.0,Residential_1,268.5507,3.0,3,9.0,1960.0,0,2.0,-1.0
19387,85422517.0,Residential_1,375.5151,3.0,3,9.0,1960.0,0,2.0,-1.0
19570,85388741.0,Residential_1,373.4094,3.0,1,3.0,1970.0,0,1.0,-1.0
19577,85388749.0,Residential_1,202.2476,3.0,1,3.0,1970.0,0,1.0,-1.0
19597,85388769.0,Residential_1,726.314,3.0,2,6.0,1970.0,0,2.0,-1.0
19598,85388770.0,Residential_1,580.9668,3.0,2,6.0,1970.0,0,2.0,-1.0
20192,137478816.0,Residential_1,86.0326,0.0,0,3.0,1970.0,0,1.0,-1.0
20199,346498773.0,Residential_1,764.3235,0.0,0,6.0,1970.0,0,2.0,-1.0
20312,85431142.0,Residential_1,295.594,3.0,1,3.0,1970.0,0,1.0,-1.0
20313,85431143.0,Residential_1,202.0465,3.0,1,3.0,1970.0,0,1.0,-1.0
20316,85431146.0,Residential_1,1006.204,3.0,3,9.0,1970.0,0,2.0,-1.0
20317,85431147.0,Residential_1,668.746,3.0,3,9.0,1970.0,0,2.0,-1.0
20321,85431151.0,Residential_1,493.4243,3.0,3,9.0,1970.0,0,2.0,-1.0
20351,85431060.0,Residential_1,220.3047,3.0,1,3.0,1970.0,0,1.0,-1.0
20352,85431061.0,Residential_1,954.4076,3.0,3,9.0,1970.0,0,2.0,-1.0
20354,85431063.0,Residential_1,1038.415,3.0,3,9.0,1970.0,0,2.0,-1.0
20355,85431065.0,Residential_1,321.5089,3.0,3,9.0,1970.0,0,2.0,-1.0
20356,85431066.0,Residential_1,589.189,3.0,3,9.0,1970.0,0,2.0,-1.0
20358,85431068.0,Residential_1,239.2457,3.0,3,9.0,1970.0,0,2.0,-1.0
20359,85431069.0,Residential_1,554.3579,3.0,3,9.0,1970.0,0,2.0,-1.0
20360,85431070.0,Residential_1,492.6854,3.0,3,9.0,1970.0,0,2.0,-1.0
20361,85431071.0,Residential_1,492.6574,3.0,3,9.0,1970.0,0,2.0,-1.0
20362,85431072.0,Residential_1,467.7193,3.0,3,9.0,1970.0,0,2.0,-1.0
20363,85431073.0,Residential_1,482.2461,3.0,3,9.0,1970.0,0,2.0,-1.0
20365,85431075.0,Residential_1,539.7797,3.0,3,9.0,1970.0,0,2.0,-1.0
20367,85431077.0,Residential_1,463.106,3.0,3,9.0,1970.0,0,2.0,-1.0
20368,85431078.0,Residential_1,312.3218,3.0,3,9.0,1970.0,0,2.0,-1.0
20369,85431079.0,Residential_1,477.6571,3.0,3,9.0,1970.0,0,2.0,-1.0
20448,85430695.0,Residential_1,214.1765,3.0,2,6.0,1970.0,0,1.0,-1.0
20490,85430459.0,Residential_1,286.9335,3.0,2,6.0,1970.0,0,1.0,-1.0
20529,85430591.0,Residential_1,1015.9939,3.0,3,9.0,1970.0,0,2.0,-1.0
20647,85430207.0,Residential_1,295.1313,3.0,3,9.0,1970.0,0,2.0,-1.0
20657,85430218.0,Residential_1,161.2815,3.0,3,9.0,1960.0,0,2.0,-1.0
20658,85430219.0,Residential_1,287.1637,3.0,3,9.0,1960.0,0,2.0,-1.0
20659,85430220.0,Residential_1,298.1446,3.0,3,9.0,1960.0,0,2.0,-1.0
20660,85430221.0,Residential_1,268.6159,3.0,3,9.0,1960.0,0,2.0,-1.0
20761,85398652.0,Residential_1,602.8117,3.0,3,9.0,1975.0,0,2.0,-1.0
20811,85398740.0,Residential_1,188.434,3.0,2,6.0,1970.0,0,1.0,-1.0
20850,85398552.0,Residential_1,288.4619,3.0,1,3.0,1975.0,0,1.0,-1.0
21153,85369903.0,Residential_1,1162.4997,3.0,2,6.0,1970.0,0,2.0,-1.0
21218,85370425.0,Residential_1,245.8366,3.0,2,6.0,1970.0,0,1.0,-1.0
21349,85369683.0,Residential_1,340.0911,3.0,2,6.0,1970.0,0,2.0,-1.0
21358,85369466.0,Residential_1,380.4745,3.0,2,6.0,1970.0,0,2.0,-1.0
21393,85369574.0,Residential_1,183.6421,3.0,1,3.0,1970.0,0,1.0,-1.0
21394,85369575.0,Residential_1,167.015,3.0,1,3.0,1970.0,0,1.0,-1.0
21395,85369576.0,Residential_1,163.6651,3.0,1,3.0,1970.0,0,1.0,-1.0
21396,85369577.0,Residential_1,224.2833,3.0,1,3.0,1970.0,0,1.0,-1.0
21397,85369578.0,Residential_1,224.7182,3.0,1,3.0,1970.0,0,1.0,-1.0
21398,85369579.0,Residential_1,224.2812,3.0,1,3.0,1970.0,0,1.0,-1.0
21399,85369580.0,Residential_1,224.8095,3.0,1,3.0,1970.0,0,1.0,-1.0
21400,85369581.0,Residential_1,115.8575,3.0,1,3.0,1970.0,0,1.0,-1.0
21403,85369584.0,Residential_1,224.2657,3.0,1,3.0,1970.0,0,1.0,-1.0
21404,85369585.0,Residential_1,115.8487,3.0,1,3.0,1970.0,0,1.0,-1.0
21633,85370124.0,Residential_1,333.369,3.0,1,3.0,1970.0,0,1.0,-1.0
21658,85370151.0,Residential_1,206.6727,3.0,2,6.0,1970.0,0,1.0,-1.0
21686,85370191.0,Residential_1,98.2115,3.0,2,6.0,1970.0,0,1.0,-1.0
21687,85370192.0,Residential_1,282.0389,3.0,2,6.0,1970.0,0,1.0,-1.0
21695,85370200.0,Residential_1,1096.9367,3.0,2,6.0,1970.0,0,2.0,-1.0
21798,85370306.0,Residential_1,192.9595,3.0,1,3.0,1970.0,0,1.0,-1.0
21895,581081789.0,Residential_1,149.6049,3.0,3,9.0,1970.0,0,2.0,-1.0
22944,85426126.0,Residential_1,196.7262,3.0,3,9.0,1980.0,0,14.0,-1.0
22946,85426128.0,Residential_1,199.5401,3.0,3,9.0,1980.0,0,14.0,-1.0
23016,85425919.0,Residential_1,213.2767,3.0,2,6.0,1960.0,0,1.0,-1.0
23082,85425992.0,Residential_1,407.1968,3.0,3,9.0,1960.0,0,2.0,-1.0
23083,85425993.0,Residential_1,206.6303,3.0,3,9.0,1960.0,0,2.0,-1.0
23084,85425994.0,Residential_1,206.8292,3.0,3,9.0,1960.0,0,2.0,-1.0
23085,85425995.0,Residential_1,206.7725,3.0,3,9.0,1960.0,0,2.0,-1.0
23086,85425996.0,Residential_1,207.4597,3.0,3,9.0,1960.0,0,2.0,-1.0
23090,85426000.0,Residential_1,407.2202,3.0,3,9.0,1960.0,0,2.0,-1.0
23091,85426001.0,Residential_1,206.9559,3.0,3,9.0,1960.0,0,2.0,-1.0
23093,85426003.0,Residential_1,435.8621,3.0,3,9.0,1960.0,0,2.0,-1.0
23094,85426004.0,Residential_1,711.2575,3.0,3,9.0,1960.0,0,2.0,-1.0
23096,85426006.0,Residential_1,420.2181,3.0,3,9.0,1960.0,0,2.0,-1.0
23097,85426007.0,Residential_1,207.5166,3.0,3,9.0,1960.0,0,2.0,-1.0
23098,85426008.0,Residential_1,457.0786,3.0,3,9.0,1960.0,0,2.0,-1.0
23140,85425803.0,Residential_1,254.0264,3.0,2,6.0,1975.0,0,14.0,-1.0
23185,85425850.0,Residential_1,603.0123,3.0,2,6.0,1960.0,0,2.0,-1.0
23187,85425852.0,Residential_1,652.829,3.0,2,6.0,1960.0,0,2.0,-1.0
23190,85425855.0,Residential_1,488.5973,3.0,2,6.0,1960.0,0,2.0,-1.0
24062,85505182.0,Residential_1,5103.978,0.0,0,6.0,1980.0,0,14.0,-1.0
24066,85504770.0,Residential_1,2040.4928,3.0,3,9.0,1960.0,0,2.0,-1.0
24078,85504857.0,Residential_1,3560.4382,0.0,0,6.0,1960.0,0,2.0,-1.0
24084,85504774.0,Residential_1,360.6997,3.0,3,9.0,1970.0,0,2.0,-1.0
24085,85504775.0,Residential_1,456.581,0.0,0,15.0,1970.0,0,2.0,-1.0
24141,85456520.0,Residential_1,155.2498,3.0,3,9.0,1960.0,0,2.0,-1.0
24147,85456533.0,Residential_1,257.7693,3.0,3,9.0,1960.0,0,2.0,-1.0
24152,85456540.0,Residential_1,125.9866,3.0,1,3.0,1960.0,0,1.0,-1.0
24233,85455933.0,Residential_1,281.7654,3.0,2,6.0,1970.0,0,1.0,-1.0
24433,85373517.0,Residential_1,313.3951,3.0,1,3.0,1970.0,0,1.0,-1.0
24561,85373066.0,Residential_1,1336.2405,3.0,3,9.0,1970.0,0,2.0,-1.0
24622,580077659.0,Residential_1,449.5509,3.0,3,9.0,1970.0,0,2.0,-1.0
24898,85501485.0,Residential_1,574.464,3.0,3,9.0,1970.0,0,2.0,-1.0
24917,85501390.0,Residential_1,1741.1533,0.0,0,3.0,1970.0,0,1.0,-1.0
24949,85376119.0,Residential_1,513.434,3.0,2,6.0,1970.0,0,2.0,-1.0
24959,85376555.0,Residential_1,405.7653,3.0,3,9.0,1970.0,0,2.0,-1.0
24967,85376360.0,Residential_1,185.8699,3.0,1,3.0,1970.0,0,1.0,-1.0
24974,85376367.0,Residential_1,231.3203,3.0,2,6.0,1970.0,0,1.0,-1.0
24975,85376368.0,Residential_1,314.3064,3.0,3,9.0,1970.0,0,2.0,-1.0
24976,85376369.0,Residential_1,545.1268,3.0,3,9.0,1970.0,0,2.0,-1.0
24979,85376372.0,Residential_1,183.713,3.0,3,9.0,1970.0,0,2.0,-1.0
25073,346109795.0,Residential_1,237.4648,3.0,3,9.0,1970.0,0,2.0,-1.0
25074,346109796.0,Residential_1,211.3706,3.0,3,9.0,1970.0,0,2.0,-1.0
25076,346109798.0,Residential_1,391.5549,3.0,3,9.0,1970.0,0,2.0,-1.0
25144,85431259.0,Residential_1,308.1793,3.0,3,9.0,1970.0,0,2.0,-1.0
25158,85399996.0,Residential_1,865.5702,3.0,3,9.0,1970.0,0,2.0,-1.0
25215,85375200.0,Residential_1,440.5242,3.0,2,6.0,1970.0,0,2.0,-1.0
25256,85375223.0,Residential_1,908.8162,3.0,3,9.0,1970.0,0,2.0,-1.0
25299,85375191.0,Residential_1,290.5128,3.0,2,6.0,1970.0,0,2.0,-1.0
25300,85375193.0,Residential_1,342.5619,3.0,3,9.0,1970.0,0,2.0,-1.0
25301,85375194.0,Residential_1,420.9323,3.0,3,9.0,1970.0,0,2.0,-1.0
25303,85375196.0,Residential_1,586.7222,3.0,3,9.0,1970.0,0,2.0,-1.0
25304,85375197.0,Residential_1,361.9033,3.0,1,3.0,1970.0,0,1.0,-1.0
25305,85375198.0,Residential_1,361.8864,3.0,1,3.0,1970.0,0,1.0,-1.0
25580,85374391.0,Residential_1,573.2149,3.0,3,9.0,1970.0,0,2.0,-1.0
25587,85374398.0,Residential_1,1043.6083,3.0,3,9.0,1970.0,0,2.0,-1.0
25603,85374327.0,Residential_1,269.5054,3.0,3,9.0,1970.0,0,2.0,-1.0
25719,85511516.0,Residential_1,71.4452,0.0,0,3.0,1970.0,0,1.0,-1.0
25720,85511517.0,Residential_1,71.2933,0.0,0,3.0,1970.0,0,1.0,-1.0
25721,85511518.0,Residential_1,71.3692,0.0,0,3.0,1970.0,0,1.0,-1.0
25723,85511202.0,Residential_1,80.8724,0.0,0,3.0,1970.0,0,1.0,-1.0
25724,85511204.0,Residential_1,85.464,0.0,0,3.0,1970.0,0,1.0,-1.0
25725,85511205.0,Residential_1,75.6766,0.0,0,3.0,1970.0,0,1.0,-1.0
25726,85511206.0,Residential_1,74.3693,0.0,0,3.0,1970.0,0,1.0,-1.0
25727,85511207.0,Residential_1,79.8923,0.0,0,3.0,1970.0,0,1.0,-1.0
25730,85510817.0,Residential_1,50.7516,0.0,0,3.0,1970.0,0,1.0,-1.0
25731,85510818.0,Residential_1,50.7539,0.0,0,3.0,1970.0,0,1.0,-1.0
25732,85510785.0,Residential_1,430.7493,0.0,0,4.0,1970.0,0,1.0,-1.0
25734,85510767.0,Residential_1,60.3495,0.0,0,3.0,1970.0,0,1.0,-1.0
25843,85420466.0,Residential_1,500.8749,3.0,2,6.0,1970.0,0,2.0,-1.0
25955,85420936.0,Residential_1,635.1978,3.0,2,6.0,1970.0,0,2.0,-1.0
25963,2137976492.0,Residential_1,4185.3577,3.0,3,9.0,1970.0,0,2.0,-1.0
26174,85510582.0,Residential_1,74.6257,0.0,0,3.0,1970.0,0,1.0,-1.0
26175,85510583.0,Residential_1,74.8236,0.0,0,3.0,1970.0,0,1.0,-1.0
26178,85510761.0,Residential_1,108.3853,0.0,0,3.0,1970.0,0,1.0,-1.0
26179,85510762.0,Residential_1,108.6623,0.0,0,3.0,1970.0,0,1.0,-1.0
26183,85510566.0,Residential_1,124.8343,0.0,0,3.0,1970.0,0,1.0,-1.0
26184,85510567.0,Residential_1,124.981,0.0,0,3.0,1970.0,0,1.0,-1.0
26185,85510568.0,Residential_1,124.6338,0.0,0,3.0,1970.0,0,1.0,-1.0
26186,85510569.0,Residential_1,86.9163,0.0,0,3.0,1970.0,0,1.0,-1.0
26187,85510570.0,Residential_1,61.8297,0.0,0,3.0,1970.0,0,1.0,-1.0
26190,85510573.0,Residential_1,65.0268,0.0,0,3.0,1970.0,0,1.0,-1.0
26191,85510574.0,Residential_1,64.8957,0.0,0,3.0,1970.0,0,1.0,-1.0
26192,85510576.0,Residential_1,65.0734,0.0,0,3.0,1970.0,0,1.0,-1.0
26194,85510555.0,Residential_1,53.2856,0.0,0,3.0,1970.0,0,1.0,-1.0
26195,85510556.0,Residential_1,51.1162,0.0,0,3.0,1970.0,0,1.0,-1.0
26201,85510453.0,Residential_1,324.7652,0.0,0,3.0,1980.0,0,7.0,-1.0
26205,85510346.0,Residential_1,75.1831,0.0,0,3.0,1970.0,0,1.0,-1.0
26206,85510347.0,Residential_1,147.3638,0.0,0,3.0,1970.0,0,1.0,-1.0
26207,85510348.0,Residential_1,75.3559,0.0,0,3.0,1970.0,0,1.0,-1.0
26208,85510349.0,Residential_1,147.2747,0.0,0,3.0,1970.0,0,1.0,-1.0
26209,85510350.0,Residential_1,147.2874,0.0,0,3.0,1970.0,0,1.0,-1.0
26210,85510351.0,Residential_1,75.3782,0.0,0,3.0,1970.0,0,1.0,-1.0
26211,85510352.0,Residential_1,147.3409,0.0,0,3.0,1970.0,0,1.0,-1.0
26212,85510353.0,Residential_1,94.1688,0.0,0,3.0,1970.0,0,1.0,-1.0
26226,85510212.0,Residential_1,51.6555,0.0,0,3.0,1970.0,0,1.0,-1.0
26228,85510214.0,Residential_1,57.3439,0.0,0,3.0,1970.0,0,1.0,-1.0
26232,85510220.0,Residential_1,57.3402,0.0,0,3.0,1970.0,0,1.0,-1.0
26234,85510151.0,Residential_1,82.0917,0.0,0,3.0,1975.0,0,7.0,-1.0
26239,85510177.0,Residential_1,57.8862,0.0,0,3.0,1975.0,0,7.0,-1.0
26240,85510178.0,Residential_1,57.9429,0.0,0,3.0,1975.0,0,7.0,-1.0
26270,85509935.0,Residential_1,109.8802,0.0,0,3.0,1980.0,0,7.0,-1.0
26271,85509936.0,Residential_1,109.5857,0.0,0,3.0,1980.0,0,7.0,-1.0
26280,85509953.0,Residential_1,55.4251,0.0,0,3.0,1980.0,0,7.0,-1.0
26283,85509956.0,Residential_1,101.3781,0.0,0,3.0,1975.0,0,1.0,-1.0
26284,85509957.0,Residential_1,100.9427,0.0,0,3.0,1975.0,0,1.0,-1.0
26286,85509929.0,Residential_1,63.548,0.0,0,3.0,1980.0,0,7.0,-1.0
26287,85509930.0,Residential_1,63.2281,0.0,0,3.0,1980.0,0,7.0,-1.0
26291,85509910.0,Residential_1,55.4476,0.0,0,3.0,1980.0,0,7.0,-1.0
26292,85509911.0,Residential_1,55.5348,0.0,0,3.0,1980.0,0,7.0,-1.0
26293,85509912.0,Residential_1,55.3574,0.0,0,3.0,1980.0,0,7.0,-1.0
26294,85509913.0,Residential_1,55.5319,0.0,0,3.0,1980.0,0,7.0,-1.0
26297,85509916.0,Residential_1,95.3542,0.0,0,3.0,1980.0,0,7.0,-1.0
26298,85509917.0,Residential_1,68.6011,0.0,0,3.0,1970.0,0,1.0,-1.0
26299,85509918.0,Residential_1,52.3872,0.0,0,3.0,1970.0,0,1.0,-1.0
26300,85509919.0,Residential_1,52.6163,0.0,0,3.0,1970.0,0,1.0,-1.0
26303,85509922.0,Residential_1,68.352,0.0,0,3.0,1970.0,0,1.0,-1.0
26307,85509926.0,Residential_1,80.2573,0.0,0,3.0,1980.0,0,7.0,-1.0
26310,85509883.0,Residential_1,143.3569,0.0,0,3.0,1980.0,0,7.0,-1.0
26311,85509884.0,Residential_1,143.078,0.0,0,3.0,1980.0,0,7.0,-1.0
26326,85509829.0,Residential_1,54.3038,0.0,0,3.0,1980.0,0,7.0,-1.0
26327,85509830.0,Residential_1,54.4663,0.0,0,3.0,1980.0,0,7.0,-1.0
26330,85509833.0,Residential_1,83.8488,0.0,0,3.0,1980.0,0,7.0,-1.0
26331,85509834.0,Residential_1,83.5907,0.0,0,3.0,1980.0,0,7.0,-1.0
26332,85509835.0,Residential_1,53.8061,0.0,0,3.0,1980.0,0,7.0,-1.0
26336,85509839.0,Residential_1,63.1002,0.0,0,3.0,1980.0,0,7.0,-1.0
26339,85509842.0,Residential_1,63.0827,0.0,0,3.0,1980.0,0,7.0,-1.0
26340,85509860.0,Residential_1,73.0554,0.0,0,3.0,1980.0,0,7.0,-1.0
26343,85509863.0,Residential_1,69.0001,0.0,0,3.0,1980.0,0,7.0,-1.0
26344,85509864.0,Residential_1,68.8329,0.0,0,3.0,1980.0,0,7.0,-1.0
26345,85509865.0,Residential_1,135.3285,0.0,0,3.0,1980.0,0,7.0,-1.0
26346,85509866.0,Residential_1,135.4248,0.0,0,3.0,1980.0,0,7.0,-1.0
26347,85509867.0,Residential_1,81.9104,0.0,0,3.0,1980.0,0,7.0,-1.0
26348,85509868.0,Residential_1,82.0909,0.0,0,3.0,1980.0,0,7.0,-1.0
26349,85509869.0,Residential_1,82.1311,0.0,0,3.0,1980.0,0,7.0,-1.0
26350,85509870.0,Residential_1,181.1911,0.0,0,3.0,1980.0,0,7.0,-1.0
26351,85509871.0,Residential_1,181.9512,0.0,0,3.0,1980.0,0,7.0,-1.0
26352,85509872.0,Residential_1,133.8174,0.0,0,3.0,1980.0,0,7.0,-1.0
26353,85509873.0,Residential_1,131.9984,0.0,0,3.0,1980.0,0,7.0,-1.0
26361,85509618.0,Residential_1,64.6618,0.0,0,3.0,1960.0,0,1.0,-1.0
26362,85509619.0,Residential_1,64.4505,0.0,0,3.0,1960.0,0,1.0,-1.0
26363,85509620.0,Residential_1,64.6168,0.0,0,3.0,1960.0,0,1.0,-1.0
26364,85509687.0,Residential_1,55.0198,0.0,0,3.0,1970.0,0,1.0,-1.0
26365,85509688.0,Residential_1,55.0604,0.0,0,3.0,1970.0,0,1.0,-1.0
26371,85509674.0,Residential_1,81.8169,0.0,0,3.0,1960.0,0,1.0,-1.0
26373,85509676.0,Residential_1,81.6105,0.0,0,3.0,1960.0,0,1.0,-1.0
26396,85509762.0,Residential_1,76.9255,0.0,0,3.0,1980.0,0,7.0,-1.0
26397,85509763.0,Residential_1,76.9392,0.0,0,3.0,1980.0,0,7.0,-1.0
26398,85509764.0,Residential_1,77.0903,0.0,0,3.0,1980.0,0,7.0,-1.0
26399,85509765.0,Residential_1,76.9533,0.0,0,3.0,1980.0,0,7.0,-1.0
26400,85509766.0,Residential_1,77.2554,0.0,0,3.0,1980.0,0,7.0,-1.0
26403,85509769.0,Residential_1,58.9933,0.0,0,3.0,1980.0,0,7.0,-1.0
26415,85509728.0,Residential_1,74.558,0.0,0,3.0,1970.0,0,1.0,-1.0
26416,85509729.0,Residential_1,74.5416,0.0,0,3.0,1970.0,0,1.0,-1.0
26418,85509818.0,Residential_1,54.3681,0.0,0,3.0,1980.0,0,7.0,-1.0
26419,85509819.0,Residential_1,54.3687,0.0,0,3.0,1980.0,0,7.0,-1.0
26420,85509820.0,Residential_1,54.3671,0.0,0,3.0,1980.0,0,7.0,-1.0
26445,85509578.0,Residential_1,62.3083,0.0,0,3.0,1970.0,0,1.0,-1.0
26446,85509579.0,Residential_1,62.0996,0.0,0,3.0,1970.0,0,1.0,-1.0
26447,85509580.0,Residential_1,62.2123,0.0,0,3.0,1970.0,0,1.0,-1.0
26448,85509581.0,Residential_1,62.0996,0.0,0,3.0,1970.0,0,1.0,-1.0
26449,85509582.0,Residential_1,62.2123,0.0,0,3.0,1970.0,0,1.0,-1.0
26450,85509583.0,Residential_1,74.9999,0.0,0,3.0,1970.0,0,1.0,-1.0
26451,85509584.0,Residential_1,75.2533,0.0,0,3.0,1970.0,0,1.0,-1.0
26452,85509585.0,Residential_1,102.7853,0.0,0,3.0,1970.0,0,1.0,-1.0
26460,85509608.0,Residential_1,52.573,0.0,0,3.0,1970.0,0,1.0,-1.0
26461,85509609.0,Residential_1,52.7454,0.0,0,3.0,1970.0,0,1.0,-1.0
26462,85509610.0,Residential_1,52.7347,0.0,0,3.0,1970.0,0,1.0,-1.0
26463,85509624.0,Residential_1,61.5245,0.0,0,3.0,1970.0,0,1.0,-1.0
26466,85509627.0,Residential_1,77.8955,0.0,0,3.0,1960.0,0,1.0,-1.0
26468,85509629.0,Residential_1,60.2556,0.0,0,3.0,1960.0,0,1.0,-1.0
26469,85509630.0,Residential_1,60.2551,0.0,0,3.0,1960.0,0,1.0,-1.0
26524,85418597.0,Residential_1,244.2207,3.0,3,9.0,1970.0,0,2.0,-1.0
26606,85418073.0,Residential_1,379.5127,3.0,3,9.0,1970.0,0,2.0,-1.0
26616,85418121.0,Residential_1,368.4419,3.0,3,9.0,1970.0,0,2.0,-1.0
26617,85418122.0,Residential_1,1474.9776,3.0,3,9.0,1970.0,0,2.0,-1.0
26618,85418123.0,Residential_1,1476.2968,3.0,3,9.0,1970.0,0,2.0,-1.0
26619,85418124.0,Residential_1,415.2811,3.0,3,9.0,1970.0,0,2.0,-1.0
26620,85418125.0,Residential_1,376.7682,3.0,3,9.0,1970.0,0,2.0,-1.0
26621,85418126.0,Residential_1,958.9403,3.0,3,9.0,1970.0,0,2.0,-1.0
26622,85418127.0,Residential_1,544.6774,3.0,3,9.0,1970.0,0,2.0,-1.0
26623,85418128.0,Residential_1,453.8796,3.0,3,9.0,1970.0,0,2.0,-1.0
26624,85418129.0,Residential_1,478.9706,3.0,3,9.0,1970.0,0,2.0,-1.0
26626,85418131.0,Residential_1,475.828,3.0,3,9.0,1970.0,0,2.0,-1.0
26627,85418132.0,Residential_1,231.4116,3.0,3,9.0,1970.0,0,2.0,-1.0
26628,85418133.0,Residential_1,393.8536,3.0,3,9.0,1970.0,0,2.0,-1.0
26629,85418134.0,Residential_1,693.3996,3.0,3,9.0,1970.0,0,2.0,-1.0
26631,85418136.0,Residential_1,542.1002,3.0,3,9.0,1970.0,0,2.0,-1.0
26632,85418137.0,Residential_1,388.3852,3.0,3,9.0,1970.0,0,2.0,-1.0
26633,85418138.0,Residential_1,724.7055,3.0,3,9.0,1970.0,0,2.0,-1.0
26634,85418139.0,Residential_1,446.7614,3.0,3,9.0,1970.0,0,2.0,-1.0
26635,85418144.0,Residential_1,361.0868,3.0,3,9.0,1970.0,0,2.0,-1.0
26636,85418145.0,Residential_1,290.1331,3.0,3,9.0,1970.0,0,2.0,-1.0
26637,85418146.0,Residential_1,442.23,3.0,3,9.0,1970.0,0,2.0,-1.0
26638,85418147.0,Residential_1,334.7666,3.0,3,9.0,1970.0,0,2.0,-1.0
26639,85418213.0,Residential_1,314.8838,3.0,3,9.0,1970.0,0,2.0,-1.0
26640,85418214.0,Residential_1,1284.4025,3.0,3,9.0,1970.0,0,2.0,-1.0
26641,85418215.0,Residential_1,1188.883,3.0,3,9.0,1970.0,0,2.0,-1.0
26642,85418216.0,Residential_1,397.2839,3.0,3,9.0,1970.0,0,2.0,-1.0
26643,85418217.0,Residential_1,342.4885,3.0,3,9.0,1970.0,0,2.0,-1.0
26644,85418218.0,Residential_1,237.3633,3.0,3,9.0,1970.0,0,2.0,-1.0
26647,85418221.0,Residential_1,710.4318,3.0,3,9.0,1970.0,0,2.0,-1.0
26648,85418222.0,Residential_1,232.5853,3.0,3,9.0,1970.0,0,2.0,-1.0
26651,85418225.0,Residential_1,377.5221,3.0,3,9.0,1970.0,0,2.0,-1.0
26652,85418226.0,Residential_1,754.002,3.0,3,9.0,1970.0,0,2.0,-1.0
26653,85418227.0,Residential_1,1172.1196,3.0,3,9.0,1970.0,0,2.0,-1.0
26654,85418228.0,Residential_1,283.0516,3.0,3,9.0,1970.0,0,2.0,-1.0
26656,85418230.0,Residential_1,1148.4387,3.0,3,9.0,1970.0,0,2.0,-1.0
